慣習,かんしゅう,usual (historical) custom,FALSE,,
揉める,もめる,"to disagree, to dispute",FALSE,,
適宜,てきぎ,suitability,FALSE,,
壮大,そうだい,"magnificent, grand, majestic, splendid",FALSE,,
凌ぐ,しのぐ,"to outdo, to surpass, to endure, to keep out (rain), to stave off, to tide over, to pull through, to defy, t",FALSE,,
,レース,"race, lace",FALSE,,
上回る,うわまわる,to exceed,FALSE,,
,モニター,(computer) monitor,FALSE,,
晴天,せいてん,fine weather,FALSE,,
丸々,まるまる,completely,FALSE,,
頃,けい,"time, about, toward, approximately (time)",FALSE,,
結合,けつごう,"combination, union",FALSE,,
弟,おと,younger brother,FALSE,,
手際,てぎわ,"performance, skill, tact",FALSE,,
根気,こんき,"patience, perseverance, energy",FALSE,,
婿,むこ,son-in-law,FALSE,,
問い合わせる,といあわせる,"to enquire, to seek information",FALSE,,
闇,やみ,"darkness, the dark, black-marketeering, dark, shady, illegal",FALSE,,
お襁褓,おむつ,"diaper, nappy",FALSE,,
気楽,きらく,"at ease, comfortable",FALSE,,
他動詞,たどうし,transitive verb (direct obj),FALSE,,
怠い,だるい,"sluggish, feel heavy, languid, dull",FALSE,,
喫茶,きっさ,"tea drinking, tea house",FALSE,,
休戦,きゅうせん,"truce, armistice",FALSE,,
取っ手,とって,"handle, grip, knob",FALSE,,
出鱈目,でたらめ,"irresponsible utterance, nonsense, nonsensical, random, haphazard, unsystematic",FALSE,,
栽培,さいばい,cultivation,FALSE,,
断言,だんげん,"declaration, affirmation",FALSE,,
,ファイト,fight,FALSE,,
予想,よそう,"expectation, anticipation, prediction, forecast",FALSE,,
若しかして,もしかして,"perhaps, possibly",FALSE,,
今日は,こんにちは,"hello, good day (daytime greeting id)",FALSE,,
峰,みね,"peak, ridge",FALSE,,
出入り口,でいりぐち,exit and entrance,FALSE,,
兼業,けんぎょう,"side line, second business",FALSE,,
動向,どうこう,"trend, tendency, movement, attitude",FALSE,,
免れる,まぬかれる,"to escape from, to be rescued from, to avoid, to evade, to avert, to elude, to be exempted, to be relieved",FALSE,,
整然,せいぜん,"orderly, regular, well-organized, trim, accurate",FALSE,,
目録,もくろく,"catalogue, catalog, list",FALSE,,
雛,ひな,"young bird, chick, doll",FALSE,,
資金,しきん,"funds, capital",FALSE,,
分,ふん,minute,FALSE,,
値する,あたいする,"to be worth, to deserve, to merit",FALSE,,
,クラブ,"club, crab",FALSE,,
其れ,それ,"it, that",FALSE,,
転校,てんこう,change schools,FALSE,,
,どうやら,"it seems like, somehow or other",FALSE,,
,アルミ,"aluminum (Al), aluminium",FALSE,,
慣らす,ならす,to accustom,FALSE,,
紛失,ふんしつ,losing something,FALSE,,
責務,せきむ,"duty, obligation",FALSE,,
垂れる,たれる,"to hang, to droop, to drop, to lower, to pull down, to dangle, to sag, to drip, to ooze, to trickle, to leave",FALSE,,
悪戯,いたずら,"tease, prank, trick, practical joke, mischief",FALSE,,
艶,えん,"charming, fascinating, voluptuous",FALSE,,
盗み,ぬすみ,stealing,FALSE,,
,レンジ,"range, stove",FALSE,,
彼方此方,あちこち,here and there,FALSE,,
会見,かいけん,"interview, audience",FALSE,,
弾む,はずむ,"to spring, to bound, to bounce, to be stimulated, to be encouraged, to get lively, to treat oneself to, to",FALSE,,
志向,しこう,"intention, aim",FALSE,,
入賞,にゅうしょう,winning a prize or place (in a contest),FALSE,,
止める,とどめる,"to stop, to cease, to put an end to",FALSE,,
異動,いどう,a change,FALSE,,
与党,よとう,"government party, (ruling) party in power, government",FALSE,,
脆い,もろい,"brittle, fragile, tender-hearted",FALSE,,
提供,ていきょう,"offer, tender, program sponsoring, furnishing",FALSE,,
拒否,きょひ,"denial, veto, rejection, refusal",FALSE,,
曲がる,まがる,"to turn, to bend",FALSE,,
卯,ぼう,fourth sign of Chinese zodiac (The Hare 5am-7am east February),FALSE,,
蝶,ちょう,butterfly,FALSE,,
群集,ぐんしゅう,"(social) group, crowd, throng, mob, multitude",FALSE,,
,ばてる,"to be exhausted, to be worn out",FALSE,,
爽やか,さわやか,"fresh, refreshing, invigorating, clear, fluent, eloquent",FALSE,,
視覚,しかく,"sense of sight, vision",FALSE,,
外来,がいらい,"imported, outpatient clinic",FALSE,,
物足りない,ものたりない,"unsatisfied, unsatisfactory",FALSE,,
万,ばん,"many, all",FALSE,,
主食,しゅしょく,staple food,FALSE,,
仕舞,しまい,"end, termination, informal (Noh play)",FALSE,,
何時の間にか,いつのまにか,"before one knows, unnoticed, unawares",FALSE,,
願書,がんしょ,written application or petition,FALSE,,
流通,りゅうつう,"circulation of money or goods, flow of water or air, distribution",FALSE,,
誠,まこと,"truth, faith, fidelity, sincerity, trust, confidence, reliance, devotion",FALSE,,
元来,がんらい,"originally, primarily, essentially, logically, naturally",FALSE,,
,エレガント,elegant,FALSE,,
増進,ぞうしん,"promoting, increase, advance",FALSE,,
保護,ほご,"care, protection, shelter, guardianship, favor, patronage",FALSE,,
志,こころざし,"will, intention, motive",FALSE,,
図々しい,ずうずうしい,"impudent, shameless",FALSE,,
機構,きこう,"mechanism, organization",FALSE,,
融資,ゆうし,"financing, loan",FALSE,,
軍事,ぐんじ,military affairs,FALSE,,
彼方此方,あちらこちら,here and there,FALSE,,
温和,おんわ,"gentle, mild, moderate",FALSE,,
,カンニング,"cunning, cheat",FALSE,,
挑む,いどむ,"to challenge, to contend for, to make love to",FALSE,,
渦,うず,swirl,FALSE,,
官僚,かんりょう,"bureaucrat, bureaucracy",FALSE,,
填める,はめる,"to get in, to insert, to put on, to make love",FALSE,,
一律,いちりつ,"evenness, uniformity, monotony, equality",FALSE,,
色彩,しきさい,"colour, hue, tints",FALSE,,
兼用,けんよう,"multi-use, combined use, combination, serving two purposes",FALSE,,
,チームワーク,teamwork,FALSE,,
神殿,しんでん,"temple, sacred place",FALSE,,
ご馳走さま,ごちそうさま,feast,FALSE,,
箇条書き,かじょうがき,"itemized form, itemization",FALSE,,
,ソース,source,FALSE,,
咎める,とがめる,"to blame, to find fault, to take someone to task, to aggravate (an injury)",FALSE,,
呟く,つぶやく,"to mutter, to murmur",FALSE,,
認める,したためる,to write up,FALSE,,
補償,ほしょう,"compensation, reparation",FALSE,,
所定,しょてい,"fixed, prescribed",FALSE,,
付き,つき,"attached to, impression, sociality, appearance, furnished with, under, to",FALSE,,
分業,ぶんぎょう,"division of labor, specialization, assembly-line production",FALSE,,
,さん,Mr or Mrs,FALSE,,
有難う,ありがとう,Thank you,FALSE,,
動機,どうき,"motive, incentive",FALSE,,
潮,うしお,tide,FALSE,,
弱,じゃく,"weakness, the weak, little less then",FALSE,,
不調,ふちょう,"bad condition, not to work out (ie a deal), disagreement, break-off, disorder, slump, out of form",FALSE,,
箇所,かしょ,"passage, place, point, part",FALSE,,
姓名,せいめい,full name,FALSE,,
相対,あいたい,"confrontation, facing, between ourselves, no third party, tete-a-tete",FALSE,,
物好き,ものずき,curiosity,FALSE,,
各々,それぞれ,"each, every, either, respectively, severally",FALSE,,
,けれど,"but, however",FALSE,,
逃亡,とうぼう,escape,FALSE,,
発芽,はつが,burgeoning,FALSE,,
割,かつ,"divide, cut, halve, separate, split, rip, break, crack, smash, dilute",FALSE,,
痛切,つうせつ,"keen, acute",FALSE,,
仙,せん,"hermit, wizard",FALSE,,
戦術,せんじゅつ,tactics,FALSE,,
破壊,はかい,destruction,FALSE,,
苛々,いらいら,"getting nervous, irritation",FALSE,,
体裁,ていさい,"decency, style, form, appearance, show, get-up, format",FALSE,,
